date,epiyear,epiweek,disease,province,type,cases,cases_low,cases_upp,rates,rates_low,rates_upp
2022-12-26,2022,52,malaria,ZAMBEZIA,Observado,54706.0,54706.0,54706.0,911.608350683098,911.608350683098,911.608350683098
2023-01-02,2023,1,malaria,ZAMBEZIA,Previsto,54482.0,49564.0,58641.0,907.4355187706476,825.5269643480615,976.720671775856
2023-01-09,2023,2,malaria,ZAMBEZIA,Previsto,52816.0,47677.0,56571.0,879.2568586038581,793.7162255254,941.7750604456154
2023-01-16,2023,3,malaria,ZAMBEZIA,Previsto,50645.0,45732.0,54497.0,842.7010762112695,760.9539323092997,906.8067029709136
2023-01-23,2023,4,malaria,ZAMBEZIA,Previsto,50300.0,45289.0,54570.0,836.5529369730364,753.2128583652486,907.5794969787556
2023-01-30,2023,5,malaria,ZAMBEZIA,Previsto,51994.0,46589.0,56697.0,864.3086250149746,774.4652474412967,942.492173033177
2023-02-06,2023,6,malaria,ZAMBEZIA,Previsto,53534.0,48130.0,58419.0,889.4773498580063,799.6885799804597,970.6420128527029
2023-02-13,2023,7,malaria,ZAMBEZIA,Previsto,52912.0,47715.0,57698.0,878.7154188876623,792.3990804452127,958.1943744959776
2023-02-20,2023,8,malaria,ZAMBEZIA,Previsto,51804.0,46509.0,56950.0,859.8802815046934,771.9964162953463,945.3104310093139
2023-02-27,2023,9,malaria,ZAMBEZIA,Previsto,51544.0,46207.0,56977.0,855.1546591245367,766.6030790645677,945.2962442156929
2023-03-06,2023,10,malaria,ZAMBEZIA,Previsto,52161.0,45765.0,57551.0,864.9681015125761,758.9133674721685,954.3559167987022
2023-03-13,2023,11,malaria,ZAMBEZIA,Previsto,51024.0,44808.0,56928.0,845.7066657594963,742.6793655242565,943.5541387515887
2023-03-20,2023,12,malaria,ZAMBEZIA,Previsto,51323.0,44987.0,57663.0,850.2490426016245,745.2809675285241,955.2734433487136
2023-03-27,2023,13,malaria,ZAMBEZIA,Previsto,50870.0,44490.0,57267.0,842.3324768492603,736.6901638224904,948.2495231733252
2023-04-03,2023,14,malaria,ZAMBEZIA,Previsto,50924.0,43954.0,57243.0,842.813212195076,727.4585076917715,947.4010015157338
2023-04-10,2023,15,malaria,ZAMBEZIA,Previsto,50921.0,44449.0,57506.0,842.3449007918091,735.2866746764593,951.2811529219889
2023-04-17,2023,16,malaria,ZAMBEZIA,Previsto,49633.0,43002.0,56851.0,820.6525739973908,711.0039512428464,939.9858387063935
2021-01-04,2021,1,diarrhea,CABO DELGADO,Observado,1635.0,1635.0,1635.0,62.96710149198511,62.96710149198511,62.96710149198511
2021-01-11,2021,2,diarrhea,CABO DELGADO,Observado,1688.0,1688.0,1688.0,64.97814623194044,64.97814623194044,64.97814623194044
2021-01-18,2021,3,diarrhea,CABO DELGADO,Observado,1755.0,1755.0,1755.0,67.49801401610709,67.49801401610709,67.49801401610709
2021-01-25,2021,4,diarrhea,CABO DELGADO,Observado,1879.0,1879.0,1879.0,72.24375894105894,72.24375894105894,72.24375894105894
2021-02-01,2021,5,diarrhea,CABO DELGADO,Observado,1859.0,1859.0,1859.0,71.41588958939757,71.41588958939757,71.41588958939757
2021-02-08,2021,6,diarrhea,CABO DELGADO,Observado,1740.0,1740.0,1740.0,66.83221056239928,66.83221056239928,66.83221056239928
2021-02-15,2021,7,diarrhea,CABO DELGADO,Observado,1395.0,1395.0,1395.0,53.53891564944674,53.53891564944674,53.53891564944674
2021-02-22,2021,8,diarrhea,CABO DELGADO,Observado,1507.0,1507.0,1507.0,57.81866231754689,57.81866231754689,57.81866231754689
2021-03-01,2021,9,diarrhea,CABO DELGADO,Observado,1698.0,1698.0,1698.0,65.10356471336563,65.10356471336563,65.10356471336563
2021-03-08,2021,10,diarrhea,CABO DELGADO,Observado,1496.0,1496.0,1496.0,57.33989248389745,57.33989248389745,57.33989248389745
2021-03-15,2021,11,diarrhea,CABO DELGADO,Observado,1382.0,1382.0,1382.0,52.91488273667899,52.91488273667899,52.91488273667899
2021-03-22,2021,12,diarrhea,CABO DELGADO,Observado,1261.0,1261.0,1261.0,48.25514346657558,48.25514346657558,48.25514346657558
2021-03-29,2021,13,diarrhea,CABO DELGADO,Observado,1066.0,1066.0,1066.0,40.79826434384227,40.79826434384227,40.79826434384227
2021-04-05,2021,14,diarrhea,CABO DELGADO,Observado,831.0,831.0,831.0,31.768175873612545,31.768175873612545,31.768175873612545
2021-04-12,2021,15,diarrhea,CABO DELGADO,Observado,689.0,689.0,689.0,26.339540076421482,26.339540076421482,26.339540076421482
2021-04-19,2021,16,diarrhea,CABO DELGADO,Observado,797.0,797.0,797.0,30.441740993838927,30.441740993838927,30.441740993838927
2021-04-26,2021,17,diarrhea,CABO DELGADO,Observado,852.0,852.0,852.0,32.53031597736879,32.53031597736879,32.53031597736879
2021-05-03,2021,18,diarrhea,CABO DELGADO,Observado,698.0,698.0,698.0,26.63187153840117,26.63187153840117,26.63187153840117
2021-05-10,2021,19,diarrhea,CABO DELGADO,Observado,677.0,677.0,677.0,25.815431911931487,25.815431911931487,25.815431911931487
2021-05-17,2021,20,diarrhea,CABO DELGADO,Observado,751.0,751.0,751.0,28.60809838537966,28.60809838537966,28.60809838537966
2021-05-24,2021,21,diarrhea,CABO DELGADO,Observado,818.0,818.0,818.0,31.17156675069894,31.17156675069894,31.17156675069894
2021-05-31,2021,22,diarrhea,CABO DELGADO,Observado,765.0,765.0,765.0,29.120102435910947,29.120102435910947,29.120102435910947
2021-06-07,2021,23,diarrhea,CABO DELGADO,Observado,893.0,893.0,893.0,33.985418118884226,33.985418118884226,33.985418118884226
2021-06-14,2021,24,diarrhea,CABO DELGADO,Observado,677.0,677.0,677.0,25.7464586981439,25.7464586981439,25.7464586981439
2021-06-21,2021,25,diarrhea,CABO DELGADO,Observado,727.0,727.0,727.0,27.628802552095248,27.628802552095248,27.628802552095248
2021-06-28,2021,26,diarrhea,CABO DELGADO,Observado,854.0,854.0,854.0,32.44200215356959,32.44200215356959,32.44200215356959
2021-07-05,2021,27,diarrhea,CABO DELGADO,Observado,765.0,765.0,765.0,29.042413357373633,29.042413357373633,29.042413357373633
2021-07-12,2021,28,diarrhea,CABO DELGADO,Observado,901.0,901.0,901.0,34.210307366026726,34.210307366026726,34.210307366026726
2021-07-19,2021,29,diarrhea,CABO DELGADO,Observado,917.0,917.0,917.0,34.79396883967941,34.79396883967941,34.79396883967941
2021-07-26,2021,30,diarrhea,CABO DELGADO,Observado,828.0,828.0,828.0,31.382322357806885,31.382322357806885,31.382322357806885
2021-08-02,2021,31,diarrhea,CABO DELGADO,Observado,901.0,901.0,901.0,34.15567026062649,34.15567026062649,34.15567026062649
2021-08-09,2021,32,diarrhea,CABO DELGADO,Observado,848.0,848.0,848.0,32.11353440181533,32.11353440181533,32.11353440181533
2021-08-16,2021,33,diarrhea,CABO DELGADO,Observado,828.0,828.0,828.0,31.332255120757445,31.332255120757445,31.332255120757445
2021-08-23,2021,34,diarrhea,CABO DELGADO,Observado,949.0,949.0,949.0,35.898372478497194,35.898372478497194,35.898372478497194
2021-08-30,2021,35,diarrhea,CABO DELGADO,Observado,831.0,831.0,831.0,31.43368139815815,31.43368139815815,31.43368139815815
2021-09-06,2021,36,diarrhea,CABO DELGADO,Observado,818.0,818.0,818.0,30.923296050448265,30.923296050448265,30.923296050448265
2021-09-13,2021,37,diarrhea,CABO DELGADO,Observado,872.0,872.0,872.0,32.92547796155696,32.92547796155696,32.92547796155696
2021-09-20,2021,38,diarrhea,CABO DELGADO,Observado,920.0,920.0,920.0,34.74620077463817,34.74620077463817,34.74620077463817
2021-09-27,2021,39,diarrhea,CABO DELGADO,Observado,899.0,899.0,899.0,33.92120082821825,33.92120082821825,33.92120082821825
2021-10-04,2021,40,diarrhea,CABO DELGADO,Observado,850.0,850.0,850.0,32.06699021411839,32.06699021411839,32.06699021411839
2021-10-11,2021,41,diarrhea,CABO DELGADO,Observado,815.0,815.0,815.0,30.707131789639025,30.707131789639025,30.707131789639025
2021-10-18,2021,42,diarrhea,CABO DELGADO,Observado,841.0,841.0,841.0,31.675135175115745,31.675135175115745,31.675135175115745
2021-10-25,2021,43,diarrhea,CABO DELGADO,Observado,763.0,763.0,763.0,28.74557529355618,28.74557529355618,28.74557529355618
2021-11-01,2021,44,diarrhea,CABO DELGADO,Observado,847.0,847.0,847.0,31.8842383089977,31.8842383089977,31.8842383089977
2021-11-08,2021,45,diarrhea,CABO DELGADO,Observado,899.0,899.0,899.0,33.81052335802662,33.81052335802662,33.81052335802662
2021-11-15,2021,46,diarrhea,CABO DELGADO,Observado,850.0,850.0,850.0,31.93687502982807,31.93687502982807,31.93687502982807
2021-11-22,2021,47,diarrhea,CABO DELGADO,Observado,916.0,916.0,916.0,34.42185569020301,34.42185569020301,34.42185569020301
2021-11-29,2021,48,diarrhea,CABO DELGADO,Observado,881.0,881.0,881.0,33.091173375296435,33.091173375296435,33.091173375296435
2021-12-06,2021,49,diarrhea,CABO DELGADO,Observado,997.0,997.0,997.0,37.40183020866343,37.40183020866343,37.40183020866343
2021-12-13,2021,50,diarrhea,CABO DELGADO,Observado,992.0,992.0,992.0,37.209850345590915,37.209850345590915,37.209850345590915
2021-12-20,2021,51,diarrhea,CABO DELGADO,Observado,896.0,896.0,896.0,33.574531085928086,33.574531085928086,33.574531085928086
2021-12-27,2021,52,diarrhea,CABO DELGADO,Observado,1007.0,1007.0,1007.0,37.7299508427527,37.7299508427527,37.7299508427527
2022-01-03,2022,1,diarrhea,CABO DELGADO,Observado,1141.0,1141.0,1141.0,42.740960824487544,42.740960824487544,42.740960824487544
2022-01-10,2022,2,diarrhea,CABO DELGADO,Observado,1183.0,1183.0,1183.0,44.26508373856241,44.26508373856241,44.26508373856241
2022-01-17,2022,3,diarrhea,CABO DELGADO,Observado,1170.0,1170.0,1170.0,43.78264104329756,43.78264104329756,43.78264104329756
2022-01-24,2022,4,diarrhea,CABO DELGADO,Observado,1418.0,1418.0,1418.0,53.018028680197496,53.018028680197496,53.018028680197496
2022-01-31,2022,5,diarrhea,CABO DELGADO,Observado,1965.0,1965.0,1965.0,73.44607494451593,73.44607494451593,73.44607494451593
2022-02-07,2022,6,diarrhea,CABO DELGADO,Observado,1978.0,1978.0,1978.0,73.88820447670243,73.88820447670243,73.88820447670243
2022-02-14,2022,7,diarrhea,CABO DELGADO,Observado,1742.0,1742.0,1742.0,65.02633022193491,65.02633022193491,65.02633022193491
2022-02-21,2022,8,diarrhea,CABO DELGADO,Observado,1308.0,1308.0,1308.0,48.80428269089682,48.80428269089682,48.80428269089682
2022-02-28,2022,9,diarrhea,CABO DELGADO,Observado,1140.0,1140.0,1140.0,42.50895113127619,42.50895113127619,42.50895113127619
2022-03-07,2022,10,diarrhea,CABO DELGADO,Observado,987.0,987.0,987.0,36.77596377154306,36.77596377154306,36.77596377154306
2022-03-14,2022,11,diarrhea,CABO DELGADO,Observado,892.0,892.0,892.0,33.213950283587295,33.213950283587295,33.213950283587295
2022-03-21,2022,12,diarrhea,CABO DELGADO,Observado,789.0,789.0,789.0,29.375639218004846,29.375639218004846,29.375639218004846
2022-03-28,2022,13,diarrhea,CABO DELGADO,Observado,675.0,675.0,675.0,25.11208585473324,25.11208585473324,25.11208585473324
2022-04-04,2022,14,diarrhea,CABO DELGADO,Observado,555.0,555.0,555.0,20.64136246381253,20.64136246381253,20.64136246381253
2022-04-11,2022,15,diarrhea,CABO DELGADO,Observado,551.0,551.0,551.0,20.490584055740502,20.490584055740502,20.490584055740502
2022-04-18,2022,16,diarrhea,CABO DELGADO,Observado,526.0,526.0,526.0,19.52563618669045,19.52563618669045,19.52563618669045
2022-04-25,2022,17,diarrhea,CABO DELGADO,Observado,499.0,499.0,499.0,18.528059583299427,18.528059583299427,18.528059583299427
2022-05-02,2022,18,diarrhea,CABO DELGADO,Observado,518.0,518.0,518.0,19.22413898681365,19.22413898681365,19.22413898681365
2022-05-09,2022,19,diarrhea,CABO DELGADO,Observado,578.0,578.0,578.0,21.4286523969106,21.4286523969106,21.4286523969106
2022-05-16,2022,20,diarrhea,CABO DELGADO,Observado,496.0,496.0,496.0,18.38803650618409,18.38803650618409,18.38803650618409
2022-05-23,2022,21,diarrhea,CABO DELGADO,Observado,451.0,451.0,451.0,16.70790328743614,16.70790328743614,16.70790328743614
2022-05-30,2022,22,diarrhea,CABO DELGADO,Observado,517.0,517.0,517.0,19.160303312205965,19.160303312205965,19.160303312205965
2022-06-06,2022,23,diarrhea,CABO DELGADO,Observado,521.0,521.0,521.0,19.301489407604887,19.301489407604887,19.301489407604887
2022-06-13,2022,24,diarrhea,CABO DELGADO,Observado,491.0,491.0,491.0,18.156443850038787,18.156443850038787,18.156443850038787
2022-06-20,2022,25,diarrhea,CABO DELGADO,Observado,773.0,773.0,773.0,28.570873480172388,28.570873480172388,28.570873480172388
2022-06-27,2022,26,diarrhea,CABO DELGADO,Observado,699.0,699.0,699.0,25.832218278455727,25.832218278455727,25.832218278455727
2022-07-04,2022,27,diarrhea,CABO DELGADO,Observado,600.0,600.0,600.0,22.1529007754342,22.1529007754342,22.1529007754342
2022-07-11,2022,28,diarrhea,CABO DELGADO,Observado,632.0,632.0,632.0,23.335807012503267,23.335807012503267,23.335807012503267
2022-07-18,2022,29,diarrhea,CABO DELGADO,Observado,594.0,594.0,594.0,21.91598062391181,21.91598062391181,21.91598062391181
2022-07-25,2022,30,diarrhea,CABO DELGADO,Observado,682.0,682.0,682.0,25.149440037761035,25.149440037761035,25.149440037761035
2022-08-01,2022,31,diarrhea,CABO DELGADO,Observado,666.0,666.0,666.0,24.54640745267261,24.54640745267261,24.54640745267261
2022-08-08,2022,32,diarrhea,CABO DELGADO,Observado,688.0,688.0,688.0,25.34381761881572,25.34381761881572,25.34381761881572
2022-08-15,2022,33,diarrhea,CABO DELGADO,Observado,537.0,537.0,537.0,19.76395669353432,19.76395669353432,19.76395669353432
2022-08-22,2022,34,diarrhea,CABO DELGADO,Observado,666.0,666.0,666.0,24.507431897121776,24.507431897121776,24.507431897121776
2022-08-29,2022,35,diarrhea,CABO DELGADO,Observado,689.0,689.0,689.0,25.340375677505655,25.340375677505655,25.340375677505655
2022-09-05,2022,36,diarrhea,CABO DELGADO,Observado,701.0,701.0,701.0,25.768079928834517,25.768079928834517,25.768079928834517
2022-09-12,2022,37,diarrhea,CABO DELGADO,Observado,817.0,817.0,817.0,30.01528423352447,30.01528423352447,30.01528423352447
2022-09-19,2022,38,diarrhea,CABO DELGADO,Observado,680.0,680.0,680.0,24.969742547266254,24.969742547266254,24.969742547266254
2022-09-26,2022,39,diarrhea,CABO DELGADO,Observado,609.0,609.0,609.0,22.365732923210338,22.365732923210338,22.365732923210338
2022-10-03,2022,40,diarrhea,CABO DELGADO,Observado,640.0,640.0,640.0,23.479133554290282,23.479133554290282,23.479133554290282
2022-10-10,2022,41,diarrhea,CABO DELGADO,Observado,587.0,587.0,587.0,21.520664053635215,21.520664053635215,21.520664053635215
2022-10-17,2022,42,diarrhea,CABO DELGADO,Observado,540.0,540.0,540.0,19.78710540297906,19.78710540297906,19.78710540297906
2022-10-24,2022,43,diarrhea,CABO DELGADO,Observado,621.0,621.0,621.0,22.74318729838769,22.74318729838769,22.74318729838769
2022-10-31,2022,44,diarrhea,CABO DELGADO,Observado,817.0,817.0,817.0,29.905641660864898,29.905641660864898,29.905641660864898
2022-11-07,2022,45,diarrhea,CABO DELGADO,Observado,845.0,845.0,845.0,30.91427599314398,30.91427599314398,30.91427599314398
2022-11-14,2022,46,diarrhea,CABO DELGADO,Observado,709.0,709.0,709.0,25.925084914708666,25.925084914708666,25.925084914708666
2022-11-21,2022,47,diarrhea,CABO DELGADO,Observado,759.0,759.0,759.0,27.738784705002228,27.738784705002228,27.738784705002228
2022-11-28,2022,48,diarrhea,CABO DELGADO,Observado,700.0,700.0,700.0,25.56909500014611,25.56909500014611,25.56909500014611
2022-12-05,2022,49,diarrhea,CABO DELGADO,Observado,701.0,701.0,701.0,25.60793265724718,25.60793265724718,25.60793265724718
2022-12-12,2022,50,diarrhea,CABO DELGADO,Observado,821.0,821.0,821.0,29.95742469776206,29.95742469776206,29.95742469776206
2022-12-19,2022,51,diarrhea,CABO DELGADO,Observado,751.0,751.0,751.0,27.388817266260514,27.388817266260514,27.388817266260514
2022-12-26,2022,52,diarrhea,CABO DELGADO,Observado,739.0,739.0,739.0,26.946668778897884,26.946668778897884,26.946668778897884
2023-01-02,2023,1,diarrhea,CABO DELGADO,Previsto,950.0,810.0,1155.0,34.61517050147579,29.51387368309508,42.063069984214856
2023-01-09,2023,2,diarrhea,CABO DELGADO,Previsto,1027.0,875.0,1283.0,37.413253781477096,31.85234349475033,46.70065329548381
2023-01-16,2023,3,diarrhea,CABO DELGADO,Previsto,1116.0,931.0,1339.0,40.62965245246289,33.883170278136305,48.73687937637419
2023-01-23,2023,4,diarrhea,CABO DELGADO,Previsto,1180.0,979.0,1418.0,42.919881834823954,35.615408504217584,51.5654235892009
2023-01-30,2023,5,diarrhea,CABO DELGADO,Previsto,1327.0,1105.0,1570.0,48.224209051775766,40.162924149935044,57.08635246521643
2023-02-06,2023,6,diarrhea,CABO DELGADO,Previsto,1282.0,1044.0,1530.0,46.582540685599525,37.93170637195387,55.57871213680048
2023-02-13,2023,7,diarrhea,CABO DELGADO,Previsto,1165.0,935.0,1397.0,42.30735547894466,33.96950540139798,50.71715878139644
2023-02-20,2023,8,diarrhea,CABO DELGADO,Previsto,1049.0,834.0,1306.0,38.075503558817076,30.27285313222589,47.40900451263187
2023-02-27,2023,9,diarrhea,CABO DELGADO,Previsto,1001.0,763.0,1243.0,36.32302996341628,27.664791025345526,45.092922276072436
2023-03-06,2023,10,diarrhea,CABO DELGADO,Previsto,925.0,699.0,1163.0,33.54727982495187,25.331465780491726,42.16729824628912
2023-03-13,2023,11,diarrhea,CABO DELGADO,Previsto,797.0,595.0,1043.0,28.88602910062754,21.550543142199945,37.79437284549794
2023-03-20,2023,12,diarrhea,CABO DELGADO,Previsto,740.0,554.0,1004.0,26.80989705593299,20.054890602558867,36.363501614697064
2023-03-27,2023,13,diarrhea,CABO DELGADO,Previsto,646.0,492.0,911.0,23.376840786215865,17.82730901100236,32.99249670177356
2023-04-03,2023,14,diarrhea,CABO DELGADO,Previsto,594.0,441.0,885.0,21.473998955897137,15.939060959334148,32.025726916825164
2023-04-10,2023,15,diarrhea,CABO DELGADO,Previsto,552.0,416.0,846.0,19.965257479977005,15.055438708771373,30.599675801139664
2023-04-17,2023,16,diarrhea,CABO DELGADO,Previsto,535.0,385.0,822.0,19.33058086000753,13.909998596094956,29.722605669883823
2021-01-04,2021,1,diarrhea,GAZA,Observado,624.0,624.0,624.0,42.873396025350864,42.873396025350864,42.873396025350864
2021-01-11,2021,2,diarrhea,GAZA,Observado,503.0,503.0,503.0,34.55270730422251,34.55270730422251,34.55270730422251
2021-01-18,2021,3,diarrhea,GAZA,Observado,408.0,408.0,408.0,28.023055831817707,28.023055831817707,28.023055831817707
2021-01-25,2021,4,diarrhea,GAZA,Observado,435.0,435.0,435.0,29.873480658809825,29.873480658809825,29.873480658809825
2021-02-01,2021,5,diarrhea,GAZA,Observado,408.0,408.0,408.0,28.015474429699697,28.015474429699697,28.015474429699697
2021-02-08,2021,6,diarrhea,GAZA,Observado,524.0,524.0,524.0,35.975791862193496,35.975791862193496,35.975791862193496
2021-02-15,2021,7,diarrhea,GAZA,Observado,432.0,432.0,432.0,29.655420489149687,29.655420489149687,29.655420489149687
2021-02-22,2021,8,diarrhea,GAZA,Observado,436.0,436.0,436.0,29.925940161847173,29.925940161847173,29.925940161847173
2021-03-01,2021,9,diarrhea,GAZA,Observado,427.0,427.0,427.0,29.304240467714894,29.304240467714894,29.304240467714894
2021-03-08,2021,10,diarrhea,GAZA,Observado,495.0,495.0,495.0,33.966365749826394,33.966365749826394,33.966365749826394
2021-03-15,2021,11,diarrhea,GAZA,Observado,388.0,388.0,388.0,26.62054268857876,26.62054268857876,26.62054268857876
2021-03-22,2021,12,diarrhea,GAZA,Observado,385.0,385.0,385.0,26.411143993557054,26.411143993557054,26.411143993557054
2021-03-29,2021,13,diarrhea,GAZA,Observado,338.0,338.0,338.0,23.18379329384772,23.18379329384772,23.18379329384772
2021-04-05,2021,14,diarrhea,GAZA,Observado,313.0,313.0,313.0,21.466100363963562,21.466100363963562,21.466100363963562
2021-04-12,2021,15,diarrhea,GAZA,Observado,313.0,313.0,313.0,21.46320055406601,21.46320055406601,21.46320055406601
2021-04-19,2021,16,diarrhea,GAZA,Observado,282.0,282.0,282.0,19.334840353868717,19.334840353868717,19.334840353868717
2021-04-26,2021,17,diarrhea,GAZA,Observado,328.0,328.0,328.0,22.47672265648249,22.47672265648249,22.47672265648249
2021-05-03,2021,18,diarrhea,GAZA,Observado,320.0,320.0,320.0,21.949301510861442,21.949301510861442,21.949301510861442
2021-05-10,2021,19,diarrhea,GAZA,Observado,289.0,289.0,289.0,19.774174878173664,19.774174878173664,19.774174878173664
2021-05-17,2021,20,diarrhea,GAZA,Observado,224.0,224.0,224.0,15.349877851976467,15.349877851976467,15.349877851976467
2021-05-24,2021,21,diarrhea,GAZA,Observado,232.0,232.0,232.0,15.89593098425275,15.89593098425275,15.89593098425275
2021-05-31,2021,22,diarrhea,GAZA,Observado,291.0,291.0,291.0,19.915898753410737,19.915898753410737,19.915898753410737
2021-06-07,2021,23,diarrhea,GAZA,Observado,363.0,363.0,363.0,24.864938176721896,24.864938176721896,24.864938176721896
2021-06-14,2021,24,diarrhea,GAZA,Observado,308.0,308.0,308.0,21.09467674462565,21.09467674462565,21.09467674462565
2021-06-21,2021,25,diarrhea,GAZA,Observado,302.0,302.0,302.0,20.680951132008154,20.680951132008154,20.680951132008154
2021-06-28,2021,26,diarrhea,GAZA,Observado,340.0,340.0,340.0,23.280049408481332,23.280049408481332,23.280049408481332
2021-07-05,2021,27,diarrhea,GAZA,Observado,436.0,436.0,436.0,29.84919311332561,29.84919311332561,29.84919311332561
2021-07-12,2021,28,diarrhea,GAZA,Observado,352.0,352.0,352.0,24.095181442876964,24.095181442876964,24.095181442876964
2021-07-19,2021,29,diarrhea,GAZA,Observado,318.0,318.0,318.0,21.764870950741578,21.764870950741578,21.764870950741578
2021-07-26,2021,30,diarrhea,GAZA,Observado,306.0,306.0,306.0,20.940731570616457,20.940731570616457,20.940731570616457
2021-08-02,2021,31,diarrhea,GAZA,Observado,461.0,461.0,461.0,31.545388657292566,31.545388657292566,31.545388657292566
2021-08-09,2021,32,diarrhea,GAZA,Observado,319.0,319.0,319.0,21.82448597862295,21.82448597862295,21.82448597862295
2021-08-16,2021,33,diarrhea,GAZA,Observado,354.0,354.0,354.0,24.21575830210595,24.21575830210595,24.21575830210595
2021-08-23,2021,34,diarrhea,GAZA,Observado,331.0,331.0,331.0,22.639351707458538,22.639351707458538,22.639351707458538
2021-08-30,2021,35,diarrhea,GAZA,Observado,322.0,322.0,322.0,22.048467097328537,22.048467097328537,22.048467097328537
2021-09-06,2021,36,diarrhea,GAZA,Observado,313.0,313.0,313.0,21.402441109097747,21.402441109097747,21.402441109097747
2021-09-13,2021,37,diarrhea,GAZA,Observado,323.0,323.0,323.0,22.083250435682704,22.083250435682704,22.083250435682704
2021-09-20,2021,38,diarrhea,GAZA,Observado,288.0,288.0,288.0,19.687676881471983,19.687676881471983,19.687676881471983
2021-09-27,2021,39,diarrhea,GAZA,Observado,382.0,382.0,382.0,26.107259530877148,26.107259530877148,26.107259530877148
2021-10-04,2021,40,diarrhea,GAZA,Observado,310.0,310.0,310.0,21.21201756248994,21.21201756248994,21.21201756248994
2021-10-11,2021,41,diarrhea,GAZA,Observado,332.0,332.0,332.0,22.686335446169153,22.686335446169153,22.686335446169153
2021-10-18,2021,42,diarrhea,GAZA,Observado,273.0,273.0,273.0,18.667524148187898,18.667524148187898,18.667524148187898
2021-10-25,2021,43,diarrhea,GAZA,Observado,308.0,308.0,308.0,21.054133424747096,21.054133424747096,21.054133424747096
2021-11-01,2021,44,diarrhea,GAZA,Observado,268.0,268.0,268.0,18.305673324330765,18.305673324330765,18.305673324330765
2021-11-08,2021,45,diarrhea,GAZA,Observado,316.0,316.0,316.0,21.58139738182136,21.58139738182136,21.58139738182136
2021-11-15,2021,46,diarrhea,GAZA,Observado,372.0,372.0,372.0,25.374171734327213,25.374171734327213,25.374171734327213
2021-11-22,2021,47,diarrhea,GAZA,Observado,348.0,348.0,348.0,23.760445549320334,23.760445549320334,23.760445549320334
2021-11-29,2021,48,diarrhea,GAZA,Observado,435.0,435.0,435.0,29.729595455520826,29.729595455520826,29.729595455520826
2021-12-06,2021,49,diarrhea,GAZA,Observado,330.0,330.0,330.0,22.52912737352796,22.52912737352796,22.52912737352796
2021-12-13,2021,50,diarrhea,GAZA,Observado,329.0,329.0,329.0,22.451508564224905,22.451508564224905,22.451508564224905
2021-12-20,2021,51,diarrhea,GAZA,Observado,335.0,335.0,335.0,22.873461746588998,22.873461746588998,22.873461746588998
2021-12-27,2021,52,diarrhea,GAZA,Observado,713.0,713.0,713.0,48.67717570000774,48.67717570000774,48.67717570000774
2022-01-03,2022,1,diarrhea,GAZA,Observado,554.0,554.0,554.0,37.79500914857532,37.79500914857532,37.79500914857532
2022-01-10,2022,2,diarrhea,GAZA,Observado,597.0,597.0,597.0,40.6924895164191,40.6924895164191,40.6924895164191
2022-01-17,2022,3,diarrhea,GAZA,Observado,504.0,504.0,504.0,34.37412828506519,34.37412828506519,34.37412828506519
2022-01-24,2022,4,diarrhea,GAZA,Observado,453.0,453.0,453.0,30.89139050809177,30.89139050809177,30.89139050809177
2022-01-31,2022,5,diarrhea,GAZA,Observado,533.0,533.0,533.0,36.364396710113034,36.364396710113034,36.364396710113034
2022-02-07,2022,6,diarrhea,GAZA,Observado,426.0,426.0,426.0,29.04192331159734,29.04192331159734,29.04192331159734
2022-02-14,2022,7,diarrhea,GAZA,Observado,368.0,368.0,368.0,25.084284559395904,25.084284559395904,25.084284559395904
2022-02-21,2022,8,diarrhea,GAZA,Observado,362.0,362.0,362.0,24.671803672418424,24.671803672418424,24.671803672418424
2022-02-28,2022,9,diarrhea,GAZA,Observado,380.0,380.0,380.0,25.894889916052854,25.894889916052854,25.894889916052854
2022-03-07,2022,10,diarrhea,GAZA,Observado,357.0,357.0,357.0,24.32410334677859,24.32410334677859,24.32410334677859
2022-03-14,2022,11,diarrhea,GAZA,Observado,305.0,305.0,305.0,20.778152011597616,20.778152011597616,20.778152011597616
2022-03-21,2022,12,diarrhea,GAZA,Observado,327.0,327.0,327.0,22.258471768837683,22.258471768837683,22.258471768837683
2022-03-28,2022,13,diarrhea,GAZA,Observado,306.0,306.0,306.0,20.841086868932543,20.841086868932543,20.841086868932543
2022-04-04,2022,14,diarrhea,GAZA,Observado,298.0,298.0,298.0,20.317181568422562,20.317181568422562,20.317181568422562
2022-04-11,2022,15,diarrhea,GAZA,Observado,231.0,231.0,231.0,15.72794870101442,15.72794870101442,15.72794870101442
2022-04-18,2022,16,diarrhea,GAZA,Observado,205.0,205.0,205.0,13.987337798776045,13.987337798776045,13.987337798776045
2022-04-25,2022,17,diarrhea,GAZA,Observado,242.0,242.0,242.0,16.440234058347656,16.440234058347656,16.440234058347656
2022-05-02,2022,18,diarrhea,GAZA,Observado,244.0,244.0,244.0,16.605993538635136,16.605993538635136,16.605993538635136
2022-05-09,2022,19,diarrhea,GAZA,Observado,302.0,302.0,302.0,20.525855002816837,20.525855002816837,20.525855002816837
2022-05-16,2022,20,diarrhea,GAZA,Observado,299.0,299.0,299.0,20.343374387487533,20.343374387487533,20.343374387487533
2022-05-23,2022,21,diarrhea,GAZA,Observado,270.0,270.0,270.0,18.363941916784764,18.363941916784764,18.363941916784764
